GeoID,GeogName,station,date,year,month,week_num,day,new_entry,new_exits
MN22,EAST VILLAGE,1 AV,03/01/2020,2020,3,1,6,5154.0,5713.0
MN22,EAST VILLAGE,1 AV,03/02/2020,2020,3,1,0,14854.0,19593.0
MN22,EAST VILLAGE,1 AV,03/03/2020,2020,3,1,1,15527.0,20962.0
MN22,EAST VILLAGE,1 AV,03/04/2020,2020,3,1,2,13150.0,18055.0
MN22,EAST VILLAGE,1 AV,03/05/2020,2020,3,1,3,15735.0,20578.0
MN22,EAST VILLAGE,1 AV,03/06/2020,2020,3,1,4,15950.0,22519.0
MN22,EAST VILLAGE,1 AV,03/07/2020,2020,3,1,5,7646.0,10170.0
MN22,EAST VILLAGE,1 AV,03/08/2020,2020,3,2,6,3914.0,5041.0
MN22,EAST VILLAGE,1 AV,03/09/2020,2020,3,2,0,13169.0,16327.5
MN22,EAST VILLAGE,1 AV,03/10/2020,2020,3,2,1,12604.5,16077.0
MN22,EAST VILLAGE,1 AV,03/11/2020,2020,3,2,2,12335.0,15622.0
MN22,EAST VILLAGE,1 AV,03/12/2020,2020,3,2,3,11254.0,15323.0
MN22,EAST VILLAGE,1 AV,03/13/2020,2020,3,2,4,9322.5,12640.0
MN22,EAST VILLAGE,1 AV,03/14/2020,2020,3,2,5,3618.5,3957.5
MN22,EAST VILLAGE,1 AV,03/15/2020,2020,3,3,6,2859.5,2716.5
MN22,EAST VILLAGE,1 AV,03/16/2020,2020,3,3,0,5014.5,6737.0
MN22,EAST VILLAGE,1 AV,03/17/2020,2020,3,3,1,4438.0,6248.0
MN22,EAST VILLAGE,1 AV,03/18/2020,2020,3,3,2,3764.0,5655.0
MN22,EAST VILLAGE,1 AV,03/19/2020,2020,3,3,3,3582.0,5194.0
MN22,EAST VILLAGE,1 AV,03/20/2020,2020,3,3,4,3198.0,4857.0
MN22,EAST VILLAGE,1 AV,03/21/2020,2020,3,3,5,2220.5,1377.0
MN22,EAST VILLAGE,1 AV,03/22/2020,2020,3,4,6,2126.5,1083.0
MN22,EAST VILLAGE,1 AV,03/23/2020,2020,3,4,0,2369.0,3781.0
MN22,EAST VILLAGE,1 AV,03/24/2020,2020,3,4,1,2350.0,3295.0
MN22,EAST VILLAGE,1 AV,03/25/2020,2020,3,4,2,2103.0,3181.0
MN22,EAST VILLAGE,1 AV,03/26/2020,2020,3,4,3,2090.0,2988.0
MN22,EAST VILLAGE,1 AV,03/27/2020,2020,3,4,4,2084.0,2934.0
MN22,EAST VILLAGE,1 AV,03/28/2020,2020,3,4,5,1812.0,1160.0
MN22,EAST VILLAGE,1 AV,03/29/2020,2020,3,5,6,1567.0,938.0
MN22,EAST VILLAGE,1 AV,03/30/2020,2020,3,5,0,1971.0,2901.0
MN22,EAST VILLAGE,1 AV,03/31/2020,2020,3,5,1,1716.0,2567.5
MN22,EAST VILLAGE,1 AV,04/01/2020,2020,4,1,2,1550.0,2475.0
MN22,EAST VILLAGE,1 AV,04/02/2020,2020,4,1,3,1395.0,2260.0
MN22,EAST VILLAGE,1 AV,04/03/2020,2020,4,1,4,1395.0,2356.0
MN22,EAST VILLAGE,1 AV,04/04/2020,2020,4,1,5,790.0,1440.0
MN22,EAST VILLAGE,1 AV,04/05/2020,2020,4,1,6,749.0,1137.0
MN22,EAST VILLAGE,1 AV,04/06/2020,2020,4,1,0,1318.0,2063.0
MN22,EAST VILLAGE,1 AV,04/07/2020,2020,4,1,1,1314.0,2163.0
MN22,EAST VILLAGE,1 AV,04/08/2020,2020,4,2,2,1346.0,2177.0
MN22,EAST VILLAGE,1 AV,04/09/2020,2020,4,2,3,1249.0,2130.0
MN22,EAST VILLAGE,1 AV,04/10/2020,2020,4,2,4,1198.0,2034.0
MN22,EAST VILLAGE,1 AV,04/11/2020,2020,4,2,5,713.0,1114.0
MN22,EAST VILLAGE,1 AV,04/12/2020,2020,4,2,6,720.0,834.0
MN22,EAST VILLAGE,1 AV,04/13/2020,2020,4,2,0,1154.0,1979.0
MN22,EAST VILLAGE,1 AV,04/14/2020,2020,4,2,1,1435.0,2225.0
MN22,EAST VILLAGE,1 AV,04/15/2020,2020,4,3,2,1300.0,2231.0
MN22,EAST VILLAGE,1 AV,04/16/2020,2020,4,3,3,1263.0,2209.0
MN22,EAST VILLAGE,1 AV,04/17/2020,2020,4,3,4,1342.0,2239.0
MN22,EAST VILLAGE,1 AV,04/18/2020,2020,4,3,5,860.0,1235.0
MN22,EAST VILLAGE,1 AV,04/19/2020,2020,4,3,6,772.0,997.0
MN22,EAST VILLAGE,1 AV,04/20/2020,2020,4,3,0,1356.0,2258.0
MN22,EAST VILLAGE,1 AV,04/21/2020,2020,4,3,1,1319.0,2095.0
MN22,EAST VILLAGE,1 AV,04/22/2020,2020,4,4,2,1541.0,2413.0
MN22,EAST VILLAGE,1 AV,04/23/2020,2020,4,4,3,1450.0,2248.0
MN22,EAST VILLAGE,1 AV,04/24/2020,2020,4,4,4,1450.0,2351.0
MN22,EAST VILLAGE,1 AV,04/25/2020,2020,4,4,5,847.0,1232.0
MN22,EAST VILLAGE,1 AV,04/26/2020,2020,4,4,6,738.0,1082.5
MN22,EAST VILLAGE,1 AV,04/27/2020,2020,4,4,0,1495.0,2396.0
MN22,EAST VILLAGE,1 AV,04/28/2020,2020,4,4,1,1378.0,2370.0
MN22,EAST VILLAGE,1 AV,04/29/2020,2020,4,5,2,1465.0,2555.0
MN22,EAST VILLAGE,1 AV,04/30/2020,2020,4,5,3,1414.0,2417.0
MN22,EAST VILLAGE,1 AV,05/01/2020,2020,5,1,4,1486.0,2475.0
MN22,EAST VILLAGE,1 AV,05/02/2020,2020,5,1,5,805.0,1362.0
MN22,EAST VILLAGE,1 AV,05/03/2020,2020,5,1,6,660.0,1049.0
MN22,EAST VILLAGE,1 AV,05/04/2020,2020,5,1,0,1537.0,2556.0
MN22,EAST VILLAGE,1 AV,05/05/2020,2020,5,1,1,1666.0,2632.0
MN22,EAST VILLAGE,1 AV,05/06/2020,2020,5,1,2,1693.0,2659.0
MN22,EAST VILLAGE,1 AV,05/07/2020,2020,5,1,3,1688.0,2520.0
MN22,EAST VILLAGE,1 AV,05/08/2020,2020,5,2,4,1712.0,2663.0
MN22,EAST VILLAGE,1 AV,05/09/2020,2020,5,2,5,730.0,1453.0
MN22,EAST VILLAGE,1 AV,05/10/2020,2020,5,2,6,739.0,1168.0
MN22,EAST VILLAGE,1 AV,05/11/2020,2020,5,2,0,1485.0,2528.0
MN22,EAST VILLAGE,1 AV,05/12/2020,2020,5,2,1,1636.0,2713.0
MN22,EAST VILLAGE,1 AV,05/13/2020,2020,5,2,2,1743.0,2687.0
MN22,EAST VILLAGE,1 AV,05/14/2020,2020,5,2,3,1699.0,2726.0
MN22,EAST VILLAGE,1 AV,05/15/2020,2020,5,3,4,1667.0,2764.0
MN22,EAST VILLAGE,1 AV,05/16/2020,2020,5,3,5,861.0,1431.0
MN22,EAST VILLAGE,1 AV,05/17/2020,2020,5,3,6,644.0,1391.0
MN22,EAST VILLAGE,1 AV,05/18/2020,2020,5,3,0,1767.0,2823.0
MN22,EAST VILLAGE,1 AV,05/19/2020,2020,5,3,1,1832.0,2839.0
MN22,EAST VILLAGE,1 AV,05/20/2020,2020,5,3,2,1889.0,2671.5
MN22,EAST VILLAGE,1 AV,05/21/2020,2020,5,3,3,1846.0,2540.5
MN22,EAST VILLAGE,1 AV,05/22/2020,2020,5,4,4,1881.0,2883.0
MN22,EAST VILLAGE,1 AV,05/23/2020,2020,5,4,5,915.0,1566.0
MN22,EAST VILLAGE,1 AV,05/24/2020,2020,5,4,6,849.0,1308.0
MN22,EAST VILLAGE,1 AV,05/25/2020,2020,5,4,0,1080.0,1793.0
MN22,EAST VILLAGE,1 AV,05/26/2020,2020,5,4,1,1876.0,3008.0
MN22,EAST VILLAGE,1 AV,05/27/2020,2020,5,4,2,2059.0,3145.0
MN22,EAST VILLAGE,1 AV,05/28/2020,2020,5,4,3,1845.0,3075.0
MN22,EAST VILLAGE,1 AV,05/29/2020,2020,5,5,4,1981.0,3091.0
MN22,EAST VILLAGE,1 AV,05/30/2020,2020,5,5,5,1160.0,1889.0
MN22,EAST VILLAGE,1 AV,05/31/2020,2020,5,5,6,913.0,1504.0
MN22,EAST VILLAGE,1 AV,06/01/2020,2020,6,1,0,2143.5,3558.0
MN22,EAST VILLAGE,1 AV,06/02/2020,2020,6,1,1,2444.5,3475.0
MN22,EAST VILLAGE,1 AV,06/03/2020,2020,6,1,2,2413.5,3236.0
MN22,EAST VILLAGE,1 AV,06/04/2020,2020,6,1,3,2606.5,3302.0
MN22,EAST VILLAGE,1 AV,06/05/2020,2020,6,1,4,2338.5,3708.0
MN22,EAST VILLAGE,1 AV,06/06/2020,2020,6,1,5,1691.5,2772.0
MN22,EAST VILLAGE,1 AV,06/07/2020,2020,6,1,6,1370.5,2628.0
MN22,EAST VILLAGE,1 AV,06/08/2020,2020,6,2,0,2545.0,3709.0
MN22,EAST VILLAGE,1 AV,06/09/2020,2020,6,2,1,2643.0,3965.0
MN22,EAST VILLAGE,1 AV,06/10/2020,2020,6,2,2,2896.0,4202.0
MN22,EAST VILLAGE,1 AV,06/11/2020,2020,6,2,3,2607.0,4006.0
MN22,EAST VILLAGE,1 AV,06/12/2020,2020,6,2,4,2869.0,4173.0
MN22,EAST VILLAGE,1 AV,06/13/2020,2020,6,2,5,1700.0,2762.0
MN22,EAST VILLAGE,1 AV,06/14/2020,2020,6,2,6,1334.0,2123.0
MN22,EAST VILLAGE,1 AV,06/15/2020,2020,6,3,0,2774.0,4132.0
MN22,EAST VILLAGE,1 AV,06/16/2020,2020,6,3,1,2933.0,4170.0
MN22,EAST VILLAGE,1 AV,06/17/2020,2020,6,3,2,3051.0,4512.0
MN22,EAST VILLAGE,1 AV,06/18/2020,2020,6,3,3,3122.0,4605.0
MN22,EAST VILLAGE,1 AV,06/19/2020,2020,6,3,4,3226.0,4707.0
MN22,EAST VILLAGE,1 AV,06/20/2020,2020,6,3,5,1715.0,2668.0
MN22,EAST VILLAGE,1 AV,06/21/2020,2020,6,3,6,1470.0,2110.0
MN22,EAST VILLAGE,1 AV,06/22/2020,2020,6,4,0,3291.0,4589.0
MN22,EAST VILLAGE,1 AV,06/23/2020,2020,6,4,1,3349.0,4926.0
MN22,EAST VILLAGE,1 AV,06/24/2020,2020,6,4,2,3447.0,4929.0
MN22,EAST VILLAGE,1 AV,06/25/2020,2020,6,4,3,3521.0,4994.0
MN22,EAST VILLAGE,1 AV,06/26/2020,2020,6,4,4,3699.0,5191.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/01/2020,2020,3,1,6,12209.0,9796.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/02/2020,2020,3,1,0,26523.0,18715.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/03/2020,2020,3,1,1,27803.0,19366.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/04/2020,2020,3,1,2,27867.0,19237.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/05/2020,2020,3,1,3,27609.0,18852.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/06/2020,2020,3,1,4,26691.0,18800.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/07/2020,2020,3,1,5,14838.0,11245.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/08/2020,2020,3,2,6,11647.0,9502.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/09/2020,2020,3,2,0,25466.0,18485.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/10/2020,2020,3,2,1,25369.0,18413.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/11/2020,2020,3,2,2,24825.0,18068.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/12/2020,2020,3,2,3,22711.0,17094.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/13/2020,2020,3,2,4,19083.0,14658.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/14/2020,2020,3,2,5,9189.0,7624.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/15/2020,2020,3,3,6,6458.0,5773.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/16/2020,2020,3,3,0,11976.0,10424.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/17/2020,2020,3,3,1,10217.0,9192.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/18/2020,2020,3,3,2,9759.0,8656.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/19/2020,2020,3,3,3,8464.0,7630.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/20/2020,2020,3,3,4,7773.0,7178.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/21/2020,2020,3,3,5,4054.0,4086.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/22/2020,2020,3,4,6,2916.0,3032.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/23/2020,2020,3,4,0,4945.0,4899.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/24/2020,2020,3,4,1,4977.0,4879.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/25/2020,2020,3,4,2,4698.0,4727.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/26/2020,2020,3,4,3,4624.0,4544.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/27/2020,2020,3,4,4,5615.0,5999.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/28/2020,2020,3,4,5,2688.0,3342.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/29/2020,2020,3,5,6,1981.0,2274.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/30/2020,2020,3,5,0,4007.0,4213.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,03/31/2020,2020,3,5,1,3676.0,3992.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/01/2020,2020,4,1,2,3694.0,3912.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/02/2020,2020,4,1,3,3527.0,3758.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/03/2020,2020,4,1,4,3523.0,3726.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/04/2020,2020,4,1,5,2220.0,2470.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/05/2020,2020,4,1,6,1983.0,2091.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/06/2020,2020,4,1,0,3275.0,3610.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/07/2020,2020,4,1,1,3125.0,3416.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/08/2020,2020,4,2,2,3237.0,3474.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/09/2020,2020,4,2,3,2986.0,3285.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/10/2020,2020,4,2,4,2995.0,3433.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/11/2020,2020,4,2,5,2000.0,2325.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/12/2020,2020,4,2,6,1575.0,1997.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/13/2020,2020,4,2,0,2695.0,3120.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/14/2020,2020,4,2,1,3227.0,3744.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/15/2020,2020,4,3,2,3099.0,3502.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/16/2020,2020,4,3,3,3110.0,3580.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/17/2020,2020,4,3,4,3153.0,3598.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/18/2020,2020,4,3,5,1849.0,2483.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/19/2020,2020,4,3,6,1692.0,2227.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/20/2020,2020,4,3,0,3280.0,3590.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/21/2020,2020,4,3,1,3065.0,3564.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/22/2020,2020,4,4,2,3324.5,3747.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/23/2020,2020,4,4,3,3284.5,3648.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/24/2020,2020,4,4,4,3202.5,3548.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/25/2020,2020,4,4,5,2210.5,2663.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/26/2020,2020,4,4,6,1631.5,2067.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/27/2020,2020,4,4,0,3322.5,3686.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/28/2020,2020,4,4,1,3426.5,3765.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/29/2020,2020,4,5,2,3443.5,3802.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,04/30/2020,2020,4,5,3,3264.5,3667.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/01/2020,2020,5,1,4,3589.0,3906.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/02/2020,2020,5,1,5,2474.0,2737.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/03/2020,2020,5,1,6,2114.0,2558.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/04/2020,2020,5,1,0,3780.0,3878.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/05/2020,2020,5,1,1,3691.0,3999.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/06/2020,2020,5,1,2,3896.0,3990.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/07/2020,2020,5,1,3,4047.0,4008.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/08/2020,2020,5,2,4,3995.0,3894.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/09/2020,2020,5,2,5,2816.0,3051.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/10/2020,2020,5,2,6,2499.0,2702.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/11/2020,2020,5,2,0,3651.0,3883.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/12/2020,2020,5,2,1,3918.0,4072.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/13/2020,2020,5,2,2,4345.0,4175.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/14/2020,2020,5,2,3,4238.0,3880.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/15/2020,2020,5,3,4,4043.0,4030.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/16/2020,2020,5,3,5,2611.0,3119.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/17/2020,2020,5,3,6,2414.0,2666.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/18/2020,2020,5,3,0,3946.0,4051.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/19/2020,2020,5,3,1,4011.0,4356.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/20/2020,2020,5,3,2,4211.0,4321.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/21/2020,2020,5,3,3,4252.0,4183.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/22/2020,2020,5,4,4,4249.0,4353.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/23/2020,2020,5,4,5,2599.0,2976.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/24/2020,2020,5,4,6,2718.0,2781.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/25/2020,2020,5,4,0,3081.0,3447.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/26/2020,2020,5,4,1,4348.0,4457.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/27/2020,2020,5,4,2,4509.0,4590.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/28/2020,2020,5,4,3,4358.0,4403.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/29/2020,2020,5,5,4,4576.0,4665.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/30/2020,2020,5,5,5,3196.0,3507.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,05/31/2020,2020,5,5,6,2837.0,2969.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/01/2020,2020,6,1,0,5047.0,4800.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/02/2020,2020,6,1,1,4874.0,5116.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/03/2020,2020,6,1,2,5291.5,4882.5
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/04/2020,2020,6,1,3,5327.0,5095.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/05/2020,2020,6,1,4,4984.5,5192.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/06/2020,2020,6,1,5,4113.0,4124.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/07/2020,2020,6,1,6,3454.0,4084.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/08/2020,2020,6,2,0,5267.0,5077.5
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/09/2020,2020,6,2,1,5547.0,5405.5
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/10/2020,2020,6,2,2,5484.5,5404.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/11/2020,2020,6,2,3,5328.0,5476.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/12/2020,2020,6,2,4,6160.0,5945.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/13/2020,2020,6,2,5,4632.0,4097.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/14/2020,2020,6,2,6,3672.0,3728.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/15/2020,2020,6,3,0,5757.0,5756.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/16/2020,2020,6,3,1,5772.5,5854.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/17/2020,2020,6,3,2,5851.5,5896.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/18/2020,2020,6,3,3,6205.0,5797.5
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/19/2020,2020,6,3,4,6390.5,6317.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/20/2020,2020,6,3,5,4162.0,4114.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/21/2020,2020,6,3,6,3517.0,3595.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/22/2020,2020,6,4,0,6136.0,6357.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/23/2020,2020,6,4,1,6413.0,6645.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/24/2020,2020,6,4,2,6560.0,6661.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/25/2020,2020,6,4,3,6833.0,6605.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,103 ST,06/26/2020,2020,6,4,4,6674.5,6474.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/01/2020,2020,3,1,6,4345.0,4530.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/02/2020,2020,3,1,0,10115.0,9026.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/03/2020,2020,3,1,1,10665.0,9304.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/04/2020,2020,3,1,2,10649.0,9474.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/05/2020,2020,3,1,3,10602.0,9306.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/06/2020,2020,3,1,4,10414.0,9353.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/07/2020,2020,3,1,5,5827.0,5517.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/08/2020,2020,3,2,6,3643.0,3309.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/09/2020,2020,3,2,0,9274.0,7938.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/10/2020,2020,3,2,1,9706.0,8113.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/11/2020,2020,3,2,2,9359.5,7944.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/12/2020,2020,3,2,3,8937.0,7737.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/13/2020,2020,3,2,4,8051.0,7432.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/14/2020,2020,3,2,5,4149.0,4173.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/15/2020,2020,3,3,6,2838.0,3145.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/16/2020,2020,3,3,0,4839.0,4958.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/17/2020,2020,3,3,1,4386.0,4729.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/18/2020,2020,3,3,2,4142.0,4289.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/19/2020,2020,3,3,3,3745.0,4003.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/20/2020,2020,3,3,4,3348.0,3753.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/21/2020,2020,3,3,5,1792.0,2131.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/22/2020,2020,3,4,6,1203.0,1591.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/23/2020,2020,3,4,0,1923.0,2374.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/24/2020,2020,3,4,1,2470.5,2707.5
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/25/2020,2020,3,4,2,1706.0,2194.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/26/2020,2020,3,4,3,2169.0,2245.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/27/2020,2020,3,4,4,2188.0,2640.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/28/2020,2020,3,4,5,1079.0,1740.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/29/2020,2020,3,5,6,865.0,1406.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/30/2020,2020,3,5,0,1662.0,2053.0
MN99,PARK-CEMETERY-ETC-MANHATTAN,110 ST,03/31/2020,2020,3,5,1,1692.0,2174.0
